collect.....= UnicornPy_2020.01.07.1
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-01-09T13:29:30.525524
filename....= recordeddata
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
-3825.546,-3832.520,-3828.586,-3842.891,-3831.626,-3833.235,-3834.844,-3832.341,0.002,1.021,0.090,-0.641,1.740,0.397,66.667,966.000
-3825.367,-3832.520,-3828.943,-3842.623,-3831.447,-3833.056,-3834.666,-3832.251,0.001,1.020,0.087,-0.641,1.831,0.458,66.667,967.000
-3825.188,-3832.609,-3828.943,-3842.444,-3831.178,-3833.414,-3835.113,-3832.162,0.001,1.021,0.085,-0.671,1.801,0.458,66.667,968.000
-3825.278,-3832.251,-3828.943,-3842.623,-3831.178,-3833.056,-3835.291,-3832.073,0.001,1.020,0.084,-0.580,1.831,0.488,66.667,969.000
-3825.099,-3832.251,-3828.496,-3842.891,-3831.715,-3833.414,-3835.202,-3832.430,0.002,1.020,0.085,-0.427,1.801,0.671,66.667,970.000
-3825.367,-3832.609,-3828.496,-3843.249,-3831.447,-3832.788,-3835.113,-3832.341,0.002,1.021,0.086,-0.427,1.770,0.610,66.667,971.000
-3825.457,-3832.609,-3829.033,-3842.891,-3831.626,-3833.056,-3835.291,-3832.341,0.003,1.021,0.087,-0.458,1.740,0.671,66.667,972.000
-3825.457,-3832.609,-3829.033,-3842.802,-3831.447,-3833.056,-3835.202,-3832.788,0.003,1.021,0.084,-0.580,1.709,0.702,66.667,973.000
-3825.188,-3832.073,-3828.943,-3842.623,-3831.178,-3832.788,-3834.844,-3832.967,0.003,1.020,0.084,-0.610,1.678,0.702,66.667,974.000
-3825.367,-3832.430,-3828.943,-3842.802,-3831.357,-3833.146,-3835.381,-3832.877,0.002,1.019,0.085,-0.732,1.740,0.641,66.667,975.000
-3825.904,-3832.698,-3829.033,-3842.891,-3831.536,-3832.788,-3835.381,-3832.877,0.004,1.018,0.085,-0.793,1.648,0.580,66.667,976.000
-3825.993,-3832.788,-3828.586,-3842.802,-3831.804,-3833.235,-3835.202,-3832.162,0.001,1.020,0.085,-0.824,1.831,0.488,66.667,977.000
-3826.082,-3832.967,-3828.854,-3843.249,-3831.804,-3833.324,-3835.560,-3832.162,0.002,1.019,0.085,-0.732,1.709,0.519,66.667,978.000
-3825.904,-3832.967,-3828.854,-3843.070,-3831.268,-3833.503,-3835.202,-3832.788,0.001,1.019,0.087,-0.793,1.740,0.488,66.667,979.000
-3825.635,-3832.430,-3829.212,-3843.070,-3831.447,-3833.682,-3835.113,-3832.788,0.001,1.021,0.088,-0.702,1.740,0.488,66.667,980.000
-3825.635,-3832.520,-3829.033,-3843.070,-3831.357,-3833.771,-3835.291,-3832.341,0.002,1.019,0.089,-0.671,1.770,0.519,66.667,981.000
-3825.457,-3832.520,-3829.033,-3842.623,-3831.178,-3833.056,-3835.470,-3832.341,0.002,1.021,0.087,-0.549,1.801,0.549,66.667,982.000
-3825.367,-3832.430,-3828.765,-3842.802,-3831.268,-3832.967,-3835.023,-3832.609,0.002,1.020,0.086,-0.488,1.831,0.610,66.667,983.000
-3825.367,-3832.698,-3828.586,-3842.802,-3831.268,-3833.056,-3834.844,-3832.251,0.002,1.019,0.084,-0.366,1.709,0.580,66.667,984.000
-3825.457,-3832.520,-3828.586,-3842.623,-3831.626,-3832.967,-3835.023,-3832.162,0.004,1.019,0.087,-0.397,1.770,0.580,66.667,985.000
-3825.546,-3832.162,-3828.586,-3842.712,-3831.715,-3833.593,-3834.755,-3832.162,0.003,1.020,0.089,-0.458,1.801,0.458,66.667,986.000
-3825.278,-3832.341,-3828.586,-3842.444,-3831.268,-3833.503,-3834.844,-3832.162,0.002,1.021,0.087,-0.427,1.923,0.397,66.667,987.000
-3825.457,-3832.788,-3829.033,-3842.891,-3831.268,-3833.235,-3835.202,-3832.430,0.000,1.021,0.089,-0.488,1.831,0.336,66.667,988.000
-3825.725,-3832.430,-3828.765,-3842.980,-3831.626,-3833.235,-3835.202,-3832.251,0.000,1.021,0.087,-0.610,1.801,0.244,66.667,989.000
-3825.546,-3832.609,-3828.586,-3842.444,-3831.447,-3832.967,-3835.202,-3832.073,0.001,1.021,0.086,-0.641,1.801,0.366,66.667,990.000
-3825.457,-3832.520,-3829.033,-3842.802,-3831.000,-3832.788,-3835.023,-3832.073,-0.001,1.020,0.086,-0.641,1.801,0.366,66.667,991.000
-3825.546,-3832.520,-3829.033,-3842.444,-3831.178,-3832.877,-3835.023,-3832.162,-0.000,1.020,0.088,-0.702,1.801,0.397,66.667,992.000
-3825.367,-3832.788,-3829.033,-3842.712,-3831.357,-3832.877,-3835.023,-3832.341,0.001,1.020,0.085,-0.610,1.801,0.488,66.667,993.000
-3825.635,-3832.967,-3829.122,-3842.802,-3831.178,-3833.503,-3835.023,-3832.430,0.004,1.020,0.089,-0.641,1.770,0.610,66.667,994.000
-3825.904,-3832.788,-3829.480,-3842.712,-3831.626,-3833.235,-3835.291,-3832.162,0.002,1.021,0.089,-0.671,1.831,0.610,66.667,995.000
-3826.351,-3832.162,-3829.301,-3842.802,-3831.715,-3833.235,-3835.202,-3832.162,0.002,1.021,0.090,-0.610,1.862,0.671,66.667,996.000
-3825.814,-3832.251,-3829.212,-3842.623,-3831.447,-3833.414,-3835.202,-3832.520,0.002,1.020,0.086,-0.702,1.770,0.641,66.667,997.000
-3825.814,-3832.430,-3828.943,-3842.444,-3831.536,-3832.967,-3834.666,-3832.520,0.002,1.020,0.084,-0.671,1.740,0.610,66.667,998.000
-3825.635,-3832.430,-3828.854,-3842.980,-3831.357,-3832.877,-3835.202,-3832.073,0.000,1.019,0.084,-0.702,1.740,0.732,66.667,999.000
-3825.546,-3832.609,-3829.122,-3842.623,-3831.268,-3833.146,-3834.755,-3832.073,0.001,1.020,0.085,-0.671,1.740,0.732,66.667,1000.000
-3825.367,-3832.788,-3828.586,-3843.159,-3831.178,-3833.324,-3835.470,-3832.520,0.002,1.018,0.084,-0.702,1.678,0.641,66.667,1001.000
-3825.367,-3832.967,-3828.586,-3843.159,-3831.268,-3833.056,-3835.470,-3832.520,0.003,1.019,0.084,-0.671,1.770,0.580,66.667,1002.000
-3825.099,-3832.609,-3829.122,-3842.623,-3830.910,-3832.967,-3835.649,-3832.341,0.001,1.019,0.083,-0.580,1.740,0.458,66.667,1003.000
-3825.188,-3832.520,-3828.854,-3842.354,-3831.089,-3832.788,-3835.291,-3832.609,0.002,1.019,0.087,-0.580,1.740,0.427,66.667,1004.000
-3825.814,-3832.788,-3828.943,-3842.802,-3831.089,-3832.877,-3835.381,-3832.698,0.003,1.021,0.088,-0.519,1.740,0.366,66.667,1005.000
-3825.904,-3832.788,-3828.765,-3842.891,-3831.268,-3832.877,-3835.560,-3832.609,0.001,1.021,0.090,-0.580,1.892,0.336,66.667,1006.000
-3825.635,-3832.609,-3828.407,-3842.623,-3831.447,-3832.788,-3835.649,-3832.162,0.002,1.019,0.090,-0.427,1.801,0.427,66.667,1007.000
-3825.278,-3832.251,-3828.586,-3842.623,-3831.268,-3832.788,-3835.202,-3832.251,0.002,1.019,0.089,-0.427,1.740,0.336,66.667,1008.000
-3825.188,-3832.073,-3828.586,-3842.891,-3831.268,-3832.967,-3835.023,-3832.430,0.001,1.021,0.086,-0.427,1.770,0.397,66.667,1009.000
-3825.546,-3832.520,-3829.033,-3842.623,-3831.268,-3833.414,-3834.755,-3832.430,0.001,1.020,0.084,-0.488,1.770,0.458,66.667,1010.000
-3825.635,-3832.609,-3828.943,-3842.891,-3831.268,-3833.593,-3835.202,-3832.341,0.001,1.021,0.085,-0.488,1.801,0.427,66.667,1011.000
-3825.635,-3832.520,-3828.943,-3843.249,-3831.268,-3833.324,-3835.381,-3832.520,0.002,1.019,0.083,-0.549,1.862,0.519,66.667,1012.000
-3825.367,-3832.430,-3828.765,-3842.891,-3831.447,-3833.235,-3835.381,-3832.341,0.001,1.020,0.088,-0.641,1.801,0.427,66.667,1013.000
-3825.367,-3832.162,-3828.943,-3842.712,-3831.178,-3833.414,-3835.291,-3832.341,0.003,1.021,0.087,-0.610,1.709,0.397,66.667,1014.000
-3825.457,-3832.788,-3829.033,-3842.802,-3831.447,-3833.414,-3835.202,-3832.341,-0.000,1.021,0.087,-0.671,1.617,0.427,66.667,1015.000
-3825.814,-3832.341,-3828.854,-3842.712,-3831.715,-3833.056,-3835.291,-3832.162,0.002,1.019,0.088,-0.763,1.678,0.549,66.667,1016.000
-3825.814,-3832.341,-3829.122,-3843.249,-3831.447,-3833.056,-3835.470,-3832.520,0.001,1.020,0.089,-0.702,1.831,0.610,66.667,1017.000
-3825.635,-3832.609,-3829.390,-3842.891,-3831.178,-3833.056,-3835.470,-3832.788,0.001,1.021,0.087,-0.610,1.770,0.671,66.667,1018.000
-3825.457,-3832.698,-3829.480,-3842.623,-3830.821,-3833.235,-3835.291,-3832.698,0.005,1.021,0.086,-0.580,1.801,0.671,66.667,1019.000
-2579.302,-2587.796,-2583.862,-2597.541,-2586.008,-2587.349,-2589.673,-2586.723,0.005,1.021,0.084,-0.641,1.801,0.702,66.667,1020.000
2411.932,2401.114,2405.853,2391.994,2402.187,2402.902,2399.594,2402.902,0.003,1.020,0.087,-0.549,1.770,0.702,66.667,1021.000
3661.752,3649.504,3655.494,3640.920,3651.470,3652.275,3648.788,3652.812,0.003,1.021,0.090,-0.641,1.678,0.671,66.667,1022.000
3661.573,3649.235,3655.673,3641.368,3651.292,3652.275,3648.520,3652.812,0.004,1.021,0.088,-0.641,1.678,0.671,66.667,1023.000
3661.752,3649.861,3655.315,3641.099,3651.470,3652.633,3648.878,3652.543,0.002,1.021,0.085,-0.732,1.709,0.580,66.667,1024.000
3661.484,3649.861,3655.315,3641.099,3651.739,3652.186,3648.878,3652.454,0.004,1.021,0.087,-0.702,1.770,0.519,66.667,1025.000
3661.484,3649.861,3655.315,3641.010,3651.739,3652.365,3648.878,3652.812,0.002,1.019,0.088,-0.732,1.740,0.427,66.667,1026.000
3661.931,3649.772,3655.047,3640.563,3651.470,3652.275,3649.057,3652.812,0.001,1.018,0.088,-0.793,1.770,0.427,66.667,1027.000
3661.573,3649.951,3655.494,3641.189,3651.649,3652.365,3649.146,3652.722,0.000,1.018,0.089,-0.702,1.831,0.427,66.667,1028.000
3661.573,3649.772,3655.405,3641.099,3651.202,3652.365,3649.057,3652.454,-0.000,1.020,0.090,-0.702,1.862,0.458,66.667,1029.000
3662.021,3649.414,3655.583,3641.457,3651.649,3652.454,3648.967,3652.812,-0.000,1.020,0.088,-0.763,1.678,0.397,66.667,1030.000
3661.663,3649.414,3655.673,3641.457,3651.649,3652.275,3648.520,3652.812,-0.001,1.021,0.092,-0.610,1.678,0.488,66.667,1031.000
3661.573,3649.414,3655.852,3641.189,3651.649,3652.007,3648.788,3652.812,0.001,1.021,0.088,-0.610,1.678,0.549,66.667,1032.000
3661.752,3649.861,3655.494,3641.010,3651.649,3652.543,3648.878,3652.633,0.004,1.019,0.088,-0.519,1.770,0.519,66.667,1033.000
3662.199,3650.129,3655.226,3641.010,3651.739,3652.454,3648.788,3652.454,0.002,1.020,0.084,-0.519,1.770,0.488,66.667,1034.000
3662.378,3649.504,3655.315,3640.920,3651.917,3652.275,3648.788,3652.901,0.000,1.021,0.085,-0.519,1.648,0.641,66.667,1035.000
3661.931,3649.414,3655.315,3641.278,3651.560,3652.365,3648.967,3652.990,0.001,1.020,0.086,-0.488,1.740,0.519,66.667,1036.000
3661.752,3649.682,3655.494,3641.546,3651.649,3652.186,3648.699,3652.543,0.002,1.019,0.089,-0.488,1.801,0.549,66.667,1037.000
3661.573,3649.682,3655.673,3640.920,3651.739,3652.096,3648.610,3652.275,0.002,1.022,0.090,-0.580,1.740,0.488,66.667,1038.000
3661.573,3649.325,3654.958,3640.920,3651.828,3652.186,3648.610,3652.543,0.002,1.019,0.089,-0.580,1.740,0.427,66.667,1039.000
3661.484,3649.772,3654.868,3641.099,3651.649,3652.365,3648.699,3652.543,0.003,1.019,0.086,-0.610,1.801,0.519,66.667,1040.000
3661.484,3650.040,3655.226,3640.920,3651.917,3652.186,3648.699,3652.722,0.002,1.019,0.086,-0.824,1.831,0.549,66.667,1041.000
3661.752,3649.772,3655.852,3641.099,3651.828,3652.365,3648.878,3652.990,0.004,1.020,0.084,-0.732,1.801,0.458,66.667,1042.000
3662.021,3649.504,3656.120,3641.636,3652.096,3652.365,3649.235,3652.901,0.004,1.019,0.089,-0.854,1.709,0.427,66.667,1043.000
3661.931,3649.682,3655.762,3641.457,3651.828,3652.096,3648.788,3652.543,0.003,1.021,0.087,-0.763,1.709,0.549,66.667,1044.000
3661.484,3649.951,3655.494,3641.010,3651.649,3652.096,3648.788,3652.722,0.001,1.022,0.087,-0.702,1.801,0.580,66.667,1045.000
3661.484,3649.951,3655.047,3640.652,3651.560,3652.096,3649.057,3652.543,-0.001,1.021,0.090,-0.641,1.770,0.671,66.667,1046.000
3661.842,3649.414,3655.315,3640.831,3651.739,3652.096,3649.057,3652.365,0.000,1.020,0.087,-0.580,1.831,0.702,66.667,1047.000
3661.842,3649.414,3654.868,3640.920,3651.649,3652.275,3648.788,3652.365,0.002,1.019,0.088,-0.580,1.801,0.641,66.667,1048.000
3661.842,3649.951,3655.315,3640.831,3651.739,3652.633,3649.057,3652.812,0.002,1.021,0.088,-0.580,1.801,0.671,66.667,1049.000
3661.752,3650.129,3655.405,3640.920,3652.275,3652.543,3648.699,3652.633,0.001,1.021,0.091,-0.549,1.801,0.641,66.667,1050.000
3662.110,3649.951,3655.494,3640.742,3652.096,3652.365,3648.967,3652.812,0.001,1.021,0.087,-0.488,1.892,0.549,66.667,1051.000
3661.752,3649.861,3655.673,3640.563,3652.096,3652.543,3648.788,3652.722,0.003,1.018,0.085,-0.458,1.770,0.549,66.667,1052.000
3661.484,3649.593,3655.583,3640.831,3651.917,3652.186,3648.431,3652.901,0.004,1.020,0.088,-0.580,1.770,0.427,66.667,1053.000
3661.931,3650.040,3655.762,3640.831,3651.739,3652.007,3648.788,3652.990,0.004,1.019,0.088,-0.793,1.678,0.427,66.667,1054.000
3661.931,3650.129,3655.762,3641.278,3651.917,3652.186,3648.967,3652.901,0.004,1.017,0.088,-0.732,1.709,0.366,66.667,1055.000
3661.752,3649.861,3655.673,3641.189,3651.292,3652.096,3649.057,3652.990,0.003,1.019,0.090,-0.732,1.709,0.366,66.667,1056.000
3662.021,3649.861,3655.494,3641.278,3651.470,3652.275,3649.235,3652.990,0.005,1.020,0.088,-0.732,1.770,0.458,66.667,1057.000
3661.752,3650.308,3655.494,3640.920,3651.470,3652.633,3648.967,3652.901,0.001,1.019,0.087,-0.671,1.709,0.458,66.667,1058.000
3661.931,3649.951,3655.494,3641.189,3651.292,3652.633,3648.878,3652.633,0.002,1.020,0.085,-0.580,1.678,0.580,66.667,1059.000
3661.931,3649.861,3655.405,3641.189,3651.381,3652.275,3649.146,3652.543,0.002,1.020,0.085,-0.488,1.678,0.519,66.667,1060.000
3661.752,3649.861,3655.673,3641.278,3651.470,3652.722,3649.057,3652.543,0.002,1.019,0.088,-0.366,1.831,0.488,66.667,1061.000
3662.110,3649.772,3655.583,3641.099,3651.739,3652.633,3648.967,3652.365,0.003,1.020,0.086,-0.275,1.862,0.580,66.667,1062.000
3661.752,3649.504,3655.673,3641.278,3652.096,3652.365,3648.788,3652.275,0.002,1.018,0.086,-0.397,1.709,0.549,66.667,1063.000
3661.752,3649.414,3655.226,3641.368,3651.828,3652.096,3649.057,3652.722,0.004,1.020,0.087,-0.458,1.678,0.488,66.667,1064.000
3661.663,3649.861,3655.136,3641.099,3652.007,3652.186,3648.788,3652.722,0.004,1.021,0.085,-0.519,1.678,0.549,66.667,1065.000
3661.752,3649.951,3655.226,3641.189,3651.470,3652.454,3648.878,3652.901,0.002,1.020,0.088,-0.671,1.709,0.610,66.667,1066.000
3661.573,3649.682,3655.405,3640.831,3651.649,3652.633,3649.235,3652.543,0.002,1.021,0.091,-0.824,1.678,0.488,66.667,1067.000
3661.752,3649.682,3655.673,3640.473,3651.739,3652.186,3648.967,3652.812,0.002,1.021,0.089,-0.793,1.678,0.549,66.667,1068.000
3661.752,3649.504,3655.494,3641.099,3651.917,3652.186,3648.967,3652.633,0.002,1.021,0.088,-0.885,1.801,0.549,66.667,1069.000
3661.305,3649.772,3654.958,3641.457,3652.096,3652.186,3649.325,3652.812,0.002,1.021,0.089,-0.946,1.831,0.580,66.667,1070.000
3661.305,3649.682,3655.047,3641.278,3651.828,3652.365,3649.057,3652.722,0.003,1.020,0.090,-0.793,1.740,0.580,66.667,1071.000
3661.395,3649.682,3655.226,3641.189,3651.917,3652.543,3648.967,3652.633,0.000,1.019,0.090,-0.824,1.678,0.671,66.667,1072.000
3661.484,3649.861,3655.405,3640.831,3651.739,3652.812,3648.520,3652.722,0.004,1.020,0.088,-0.671,1.770,0.641,66.667,1073.000
3661.395,3649.861,3655.315,3640.742,3651.470,3652.365,3648.699,3652.633,0.002,1.020,0.086,-0.610,1.770,0.610,66.667,1074.000
3661.573,3649.682,3655.315,3641.099,3651.649,3652.275,3649.146,3652.812,0.001,1.020,0.087,-0.549,1.678,0.671,66.667,1075.000
3661.752,3649.682,3655.136,3641.099,3651.470,3652.543,3648.788,3652.812,0.002,1.020,0.083,-0.549,1.801,0.702,66.667,1076.000
3661.931,3650.040,3655.226,3640.920,3651.739,3652.633,3648.967,3652.543,0.004,1.020,0.085,-0.488,1.801,0.671,66.667,1077.000
3661.931,3649.682,3655.494,3641.189,3652.007,3652.275,3648.788,3652.722,0.003,1.018,0.087,-0.519,1.770,0.580,66.667,1078.000
3661.663,3649.504,3655.494,3641.010,3652.007,3652.186,3648.788,3652.543,0.004,1.022,0.089,-0.488,1.831,0.519,66.667,1079.000
3661.931,3649.682,3655.047,3641.189,3651.649,3652.186,3648.699,3652.275,0.003,1.022,0.086,-0.580,1.831,0.427,66.667,1080.000
3661.931,3649.951,3655.405,3641.010,3651.649,3652.275,3649.057,3652.812,0.002,1.023,0.083,-0.641,1.892,0.336,66.667,1081.000
3661.573,3650.308,3655.494,3641.010,3651.470,3652.365,3649.235,3652.901,0.003,1.021,0.085,-0.610,1.740,0.336,66.667,1082.000
3661.484,3649.772,3655.852,3640.831,3651.739,3652.186,3649.057,3652.543,0.002,1.021,0.083,-0.610,1.801,0.336,66.667,1083.000
2415.866,2404.422,2410.055,2395.750,2406.657,2406.300,2403.349,2407.015,0.002,1.019,0.085,-0.549,1.740,0.397,66.667,1084.000
-2575.458,-2583.415,-2579.749,-2593.339,-2582.163,-2583.772,-2585.918,-2583.146,0.002,1.020,0.085,-0.519,1.801,0.427,66.667,1085.000
-3825.904,-3832.609,-3828.943,-3843.070,-3831.268,-3833.414,-3835.381,-3832.341,0.001,1.021,0.089,-0.580,1.678,0.427,66.667,1086.000
-3825.546,-3832.609,-3828.765,-3842.802,-3831.357,-3833.593,-3835.023,-3832.162,0.001,1.020,0.086,-0.610,1.740,0.549,66.667,1087.000
-3825.546,-3832.788,-3829.212,-3842.891,-3831.626,-3833.414,-3834.934,-3832.251,-0.000,1.021,0.086,-0.610,1.740,0.580,66.667,1088.000
-3825.457,-3832.788,-3829.301,-3842.891,-3831.626,-3833.414,-3835.023,-3832.698,0.001,1.018,0.086,-0.580,1.709,0.580,66.667,1089.000
-3825.367,-3832.609,-3829.033,-3843.070,-3831.447,-3833.056,-3835.470,-3832.341,0.002,1.019,0.085,-0.641,1.678,0.641,66.667,1090.000
-3825.457,-3832.609,-3829.122,-3843.070,-3831.447,-3832.967,-3835.291,-3832.430,0.002,1.020,0.087,-0.671,1.617,0.671,66.667,1091.000
-3825.367,-3832.520,-3828.765,-3842.623,-3831.447,-3833.235,-3835.291,-3832.609,0.002,1.019,0.087,-0.610,1.740,0.732,66.667,1092.000
-3825.546,-3832.341,-3828.765,-3842.802,-3831.626,-3832.967,-3835.023,-3832.609,0.002,1.018,0.088,-0.641,1.740,0.702,66.667,1093.000
-3825.904,-3832.520,-3828.854,-3842.891,-3831.447,-3832.609,-3835.291,-3832.698,0.002,1.019,0.086,-0.671,1.801,0.641,66.667,1094.000
-3825.904,-3832.877,-3828.765,-3843.070,-3831.447,-3833.235,-3835.649,-3832.788,0.003,1.019,0.087,-0.641,1.801,0.610,66.667,1095.000
-3825.367,-3832.520,-3828.318,-3842.712,-3831.178,-3833.503,-3835.291,-3832.609,0.003,1.020,0.089,-0.519,1.709,0.641,66.667,1096.000
-3825.188,-3832.609,-3828.765,-3842.623,-3831.089,-3833.324,-3835.202,-3832.251,0.003,1.021,0.089,-0.519,1.740,0.549,66.667,1097.000
-3825.725,-3832.609,-3829.033,-3842.444,-3831.447,-3833.414,-3835.291,-3832.430,0.003,1.020,0.086,-0.610,1.740,0.488,66.667,1098.000
-3825.635,-3832.162,-3828.586,-3842.444,-3831.268,-3833.324,-3834.934,-3832.251,0.002,1.018,0.084,-0.641,1.648,0.549,66.667,1099.000
-3825.457,-3832.430,-3828.675,-3842.712,-3831.536,-3833.235,-3835.023,-3832.341,0.003,1.018,0.087,-0.641,1.770,0.397,66.667,1100.000
-3825.546,-3832.520,-3828.854,-3843.249,-3831.626,-3833.503,-3835.381,-3832.341,0.001,1.018,0.089,-0.580,1.831,0.427,66.667,1101.000
-3825.546,-3832.609,-3828.854,-3843.070,-3831.447,-3833.593,-3835.381,-3832.251,0.000,1.021,0.089,-0.732,1.831,0.458,66.667,1102.000
-3825.725,-3832.698,-3828.943,-3842.712,-3831.447,-3833.324,-3835.202,-3832.162,0.002,1.019,0.091,-0.763,1.740,0.427,66.667,1103.000
-3825.814,-3832.788,-3828.496,-3842.444,-3831.268,-3832.967,-3835.202,-3832.341,-0.001,1.018,0.089,-0.732,1.770,0.427,66.667,1104.000
-3825.904,-3832.967,-3828.943,-3842.444,-3831.178,-3833.146,-3835.291,-3832.251,0.001,1.019,0.087,-0.610,1.740,0.427,66.667,1105.000
-3825.904,-3832.788,-3829.212,-3842.444,-3831.089,-3833.414,-3835.291,-3832.341,0.000,1.020,0.086,-0.488,1.801,0.397,66.667,1106.000
-3825.814,-3832.430,-3828.765,-3842.802,-3831.447,-3833.235,-3835.113,-3832.520,0.000,1.019,0.087,-0.519,1.892,0.488,66.667,1107.000
-3825.457,-3832.251,-3828.765,-3842.802,-3831.178,-3833.056,-3835.023,-3832.162,0.001,1.018,0.088,-0.488,1.770,0.641,66.667,1108.000
-3825.546,-3832.967,-3829.033,-3842.980,-3831.536,-3833.235,-3835.113,-3832.341,0.002,1.020,0.088,-0.458,1.770,0.641,66.667,1109.000
-3825.188,-3832.520,-3828.854,-3843.159,-3831.268,-3833.324,-3834.934,-3832.609,0.003,1.021,0.085,-0.458,1.678,0.641,66.667,1110.000
-3825.367,-3832.341,-3828.943,-3842.891,-3831.447,-3833.146,-3834.844,-3832.520,0.003,1.021,0.087,-0.488,1.678,0.671,66.667,1111.000
-3825.457,-3832.698,-3828.943,-3843.338,-3831.536,-3832.967,-3835.023,-3832.520,0.001,1.022,0.086,-0.519,1.740,0.580,66.667,1112.000
-3825.904,-3832.877,-3828.765,-3843.338,-3831.268,-3833.235,-3835.470,-3832.341,0.002,1.021,0.085,-0.641,1.801,0.549,66.667,1113.000
-3825.725,-3832.788,-3828.943,-3843.338,-3831.000,-3833.503,-3835.291,-3832.609,0.004,1.021,0.088,-0.702,1.770,0.519,66.667,1114.000
-3825.278,-3832.698,-3828.765,-3843.070,-3831.357,-3833.146,-3835.023,-3831.894,0.001,1.021,0.087,-0.671,1.801,0.458,66.667,1115.000
-3825.546,-3832.698,-3829.033,-3842.891,-3831.626,-3833.056,-3835.649,-3832.073,0.002,1.021,0.086,-0.702,1.770,0.549,66.667,1116.000
-3825.635,-3832.609,-3829.033,-3843.070,-3831.715,-3832.609,-3835.381,-3832.430,0.003,1.019,0.088,-0.702,1.709,0.366,66.667,1117.000
-3825.546,-3832.788,-3829.212,-3842.623,-3831.626,-3833.235,-3835.023,-3832.788,0.001,1.019,0.089,-0.793,1.801,0.488,66.667,1118.000
-3825.814,-3832.967,-3829.212,-3842.623,-3831.357,-3833.056,-3835.023,-3832.609,0.000,1.020,0.087,-0.732,1.770,0.580,66.667,1119.000
-3825.635,-3832.788,-3829.033,-3842.980,-3831.357,-3832.967,-3835.023,-3831.983,0.000,1.019,0.091,-0.610,1.770,0.580,66.667,1120.000
-3825.188,-3832.520,-3828.586,-3842.712,-3831.178,-3833.146,-3835.470,-3832.162,0.002,1.021,0.092,-0.610,1.678,0.641,66.667,1121.000
-3825.367,-3832.609,-3828.943,-3843.070,-3831.000,-3833.235,-3835.381,-3832.520,0.001,1.021,0.091,-0.580,1.801,0.702,66.667,1122.000
-3825.635,-3832.788,-3828.943,-3842.980,-3831.357,-3833.414,-3835.202,-3832.520,0.002,1.020,0.090,-0.397,1.709,0.641,66.667,1123.000
-3825.546,-3832.251,-3828.854,-3842.802,-3831.178,-3833.414,-3835.202,-3832.698,0.003,1.020,0.086,-0.458,1.801,0.702,66.667,1124.000
-3825.546,-3832.341,-3828.943,-3842.891,-3831.000,-3833.235,-3835.023,-3831.983,0.004,1.018,0.083,-0.519,1.862,0.519,66.667,1125.000
-3825.457,-3832.609,-3829.122,-3842.891,-3831.357,-3833.324,-3834.934,-3832.341,0.002,1.019,0.085,-0.549,1.770,0.458,66.667,1126.000
-3825.635,-3832.698,-3829.301,-3843.070,-3831.357,-3833.503,-3835.023,-3832.788,0.002,1.019,0.087,-0.580,1.862,0.458,66.667,1127.000
-3825.367,-3832.520,-3829.033,-3842.891,-3831.178,-3833.503,-3835.113,-3832.341,0.003,1.020,0.084,-0.610,1.831,0.366,66.667,1128.000
-3825.278,-3832.698,-3829.033,-3842.891,-3831.357,-3833.503,-3835.113,-3832.162,0.001,1.020,0.087,-0.580,1.801,0.397,66.667,1129.000
-3825.367,-3832.698,-3828.496,-3842.980,-3831.804,-3833.324,-3835.381,-3832.430,0.001,1.020,0.089,-0.702,1.770,0.244,66.667,1130.000
-3825.367,-3832.609,-3828.854,-3842.980,-3831.804,-3833.146,-3835.470,-3832.609,0.002,1.019,0.087,-0.641,1.801,0.305,66.667,1131.000
-3825.635,-3832.609,-3829.033,-3843.159,-3831.447,-3832.967,-3835.738,-3832.162,0.001,1.020,0.084,-0.610,1.862,0.366,66.667,1132.000
-3825.725,-3832.877,-3828.943,-3842.623,-3831.715,-3833.056,-3835.560,-3832.430,0.001,1.020,0.088,-0.610,1.862,0.458,66.667,1133.000
-3825.546,-3832.609,-3828.586,-3842.623,-3831.626,-3832.788,-3835.202,-3832.520,0.001,1.020,0.087,-0.580,1.770,0.427,66.667,1134.000
-3825.367,-3832.520,-3828.765,-3842.802,-3831.626,-3833.146,-3835.023,-3832.162,0.000,1.020,0.090,-0.549,1.801,0.458,66.667,1135.000
-3825.278,-3833.056,-3829.122,-3842.802,-3831.536,-3833.324,-3835.291,-3832.877,0.001,1.021,0.088,-0.519,1.801,0.519,66.667,1136.000
-3825.457,-3832.609,-3828.765,-3842.712,-3831.715,-3833.593,-3835.291,-3832.609,0.000,1.020,0.087,-0.519,1.770,0.580,66.667,1137.000
-3825.188,-3832.788,-3828.586,-3842.891,-3831.536,-3833.593,-3835.291,-3832.341,0.003,1.020,0.085,-0.519,1.770,0.641,66.667,1138.000
-3825.635,-3832.967,-3828.854,-3842.623,-3831.268,-3833.056,-3835.381,-3832.609,0.003,1.019,0.084,-0.549,1.740,0.580,66.667,1139.000
-3825.457,-3832.341,-3829.033,-3842.712,-3831.447,-3833.146,-3835.649,-3832.609,0.004,1.019,0.084,-0.641,1.892,0.580,66.667,1140.000
