collect.....= UnicornPy_2020.05.30.0
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-06-24T11:05:15.097741
filename....= Raw\example626
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
198725.875,198594.906,198997.859,198920.609,198933.750,198976.312,199221.469,199189.547,0.553,0.772,0.437,-0.519,1.740,0.580,73.333,7444.000
198644.516,198513.812,198916.594,198839.250,198852.656,198894.953,199139.922,199108.188,0.554,0.773,0.437,-0.641,1.740,0.549,73.333,7445.000
202015.609,201883.828,202286.422,202209.266,202222.672,202265.141,202510.297,202478.297,0.555,0.771,0.437,-0.671,1.740,0.671,73.333,7446.000
202603.828,202471.594,202874.188,202797.391,202810.266,202853.000,203098.328,203066.141,0.555,0.772,0.435,-0.580,1.770,0.519,73.333,7447.000
199246.766,199116.047,199518.750,199441.766,199454.641,199497.469,199742.172,199710.516,0.554,0.772,0.434,-0.580,1.740,0.580,73.333,7448.000
198342.141,198211.438,198614.125,198537.141,198550.375,198592.672,198837.281,198805.906,0.553,0.771,0.433,-0.519,1.770,0.549,73.333,7449.000
201497.234,201365.719,201768.141,201691.516,201704.562,201746.938,201992.094,201959.906,0.554,0.770,0.434,-0.610,1.801,0.549,73.333,7450.000
202936.234,202804.188,203207.047,203129.719,203143.219,203185.594,203430.828,203398.656,0.553,0.767,0.433,-0.610,1.740,0.549,73.333,7451.000
199856.172,199725.188,200127.609,200050.531,200064.125,200106.141,200351.031,200319.109,0.552,0.769,0.434,-0.549,1.709,0.580,73.333,7452.000
198176.484,198046.203,198448.719,198371.656,198385.156,198427.078,198671.797,198640.234,0.553,0.772,0.431,-0.549,1.740,0.610,73.333,7453.000
200925.031,200793.688,201196.375,201119.578,201132.891,201175.188,201420.344,201388.250,0.552,0.772,0.434,-0.580,1.770,0.549,73.333,7454.000
203111.922,202979.594,203381.750,203305.125,203318.453,203361.016,203606.156,203573.797,0.554,0.771,0.433,-0.641,1.801,0.580,73.333,7455.000
200516.891,200385.188,200787.703,200710.984,200724.219,200766.422,201011.297,200979.391,0.553,0.770,0.434,-0.580,1.648,0.610,73.333,7456.000
198160.922,198030.203,198432.812,198355.734,198368.875,198411.266,198655.969,198623.875,0.554,0.770,0.437,-0.519,1.617,0.488,73.333,7457.000
200342.188,200210.750,200613.438,200536.109,200549.609,200592.078,200837.234,200804.594,0.552,0.769,0.435,-0.519,1.678,0.580,73.333,7458.000
203120.594,202988.547,203390.953,203314.250,203327.219,203369.500,203615.281,203582.828,0.554,0.770,0.436,-0.610,1.648,0.580,73.333,7459.000
201188.516,201057.344,201459.766,201382.703,201395.938,201438.484,201684.000,201651.453,0.554,0.770,0.434,-0.610,1.678,0.519,73.333,7460.000
198293.953,198163.516,198566.203,198489.141,198502.188,198544.656,198790.078,198757.359,0.555,0.771,0.436,-0.580,1.709,0.610,73.333,7461.000
199773.734,199643.203,200045.531,199968.641,199981.781,200024.156,200269.578,200237.125,0.556,0.772,0.433,-0.580,1.831,0.580,73.333,7462.000
202959.844,202828.141,203230.203,203153.141,203166.906,203209.016,203454.797,203422.156,0.554,0.770,0.435,-0.580,1.678,0.671,73.333,7463.000
201825.891,201694.641,202096.609,202019.719,202033.578,202075.250,202320.938,202288.750,0.554,0.771,0.438,-0.519,1.678,0.549,73.333,7464.000
198572.547,198442.188,198843.984,198767.281,198780.953,198823.156,199067.859,199035.766,0.554,0.771,0.435,-0.549,1.648,0.549,73.333,7465.000
199272.609,199142.078,199544.141,199467.422,199480.562,199522.766,199767.828,199735.562,0.556,0.771,0.434,-0.610,1.709,0.549,73.333,7466.000
202654.688,202523.359,202925.500,202848.703,202861.938,202904.047,203149.922,203117.375,0.554,0.773,0.435,-0.641,1.617,0.519,73.333,7467.000
202401.141,202269.797,202672.031,202595.234,202608.922,202650.484,202896.188,202864.359,0.554,0.771,0.433,-0.549,1.678,0.549,73.333,7468.000
198990.609,198860.266,199262.500,199185.609,199199.469,199241.141,199486.203,199454.734,0.556,0.770,0.433,-0.549,1.740,0.519,73.333,7469.000
198858.469,198727.844,199130.094,199052.844,199066.969,199108.641,199353.781,199321.953,0.553,0.770,0.431,-0.641,1.678,0.549,73.333,7470.000
202223.656,202092.234,202494.391,202417.047,202431.266,202472.922,202718.531,202686.516,0.554,0.771,0.434,-0.519,1.709,0.610,73.333,7471.000
202862.203,202730.594,203132.656,203055.594,203069.359,203111.297,203357.172,203324.797,0.554,0.771,0.435,-0.610,1.740,0.610,73.333,7472.000
199516.516,199385.703,199788.219,199710.875,199725.000,199766.766,200012.266,199980.000,0.555,0.771,0.435,-0.549,1.678,0.549,73.333,7473.000
198564.062,198433.344,198836.031,198758.781,198772.828,198814.578,199059.453,199027.625,0.555,0.770,0.434,-0.519,1.709,0.519,73.333,7474.000
201700.453,201568.750,201971.172,201894.016,201907.703,201950.078,202195.406,202162.953,0.554,0.770,0.435,-0.610,1.801,0.580,73.333,7475.000
203187.562,203055.688,203458.188,203380.766,203394.531,203437.094,203682.156,203649.969,0.554,0.771,0.434,-0.641,1.831,0.610,73.333,7476.000
200130.641,199999.484,200402.172,200325.188,200338.688,200381.156,200625.953,200594.125,0.553,0.770,0.435,-0.610,1.740,0.641,73.333,7477.000
198409.656,198278.938,198681.453,198604.469,198618.234,198659.984,198905.406,198873.672,0.553,0.770,0.436,-0.671,1.678,0.519,73.333,7478.000
201129.047,200997.531,201400.047,201322.969,201336.750,201378.594,201624.094,201592.000,0.554,0.770,0.434,-0.549,1.740,0.549,73.333,7479.000
203353.406,203221.438,203623.594,203546.531,203560.562,203602.312,203847.828,203815.828,0.553,0.771,0.433,-0.580,1.770,0.519,73.333,7480.000
200790.469,200659.125,201061.281,200984.297,200998.156,201040.094,201285.344,201253.422,0.554,0.770,0.435,-0.610,1.770,0.519,73.333,7481.000
198400.359,198269.734,198671.875,198594.906,198608.672,198650.688,198895.750,198863.844,0.554,0.770,0.436,-0.580,1.770,0.458,73.333,7482.000
200542.359,200411.203,200813.094,200736.016,200750.062,200791.719,201037.234,201005.047,0.553,0.770,0.434,-0.610,1.801,0.519,73.333,7483.000
203350.734,203218.766,203620.922,203543.406,203557.609,203599.453,203845.141,203812.781,0.553,0.771,0.433,-0.641,1.617,0.519,73.333,7484.000
201460.844,201329.406,201731.828,201654.406,201668.266,201710.109,201955.984,201923.516,0.554,0.771,0.438,-0.671,1.709,0.488,73.333,7485.000
198541.250,198410.812,198812.781,198735.625,198749.391,198791.234,199036.750,199004.656,0.553,0.771,0.435,-0.641,1.648,0.458,73.333,7486.000
199979.453,199848.484,200250.266,200173.656,200187.234,200228.812,200474.422,200442.594,0.552,0.771,0.435,-0.610,1.709,0.519,73.333,7487.000
203181.750,203049.781,203451.844,203374.953,203388.906,203430.484,203676.078,203643.984,0.554,0.770,0.434,-0.549,1.709,0.549,73.333,7488.000
202097.688,201965.719,202368.328,202291.250,202304.938,202346.953,202592.281,202560.094,0.553,0.771,0.433,-0.641,1.709,0.580,73.333,7489.000
198828.969,198698.438,199101.031,199023.781,199037.375,199079.312,199324.734,199292.719,0.554,0.771,0.433,-0.580,1.648,0.580,73.333,7490.000
199479.766,199348.875,199751.375,199674.312,199688.078,199729.656,199975.344,199943.062,0.555,0.770,0.434,-0.641,1.678,0.488,73.333,7491.000
202868.109,202736.328,203138.750,203061.859,203075.438,203117.109,203363.156,203330.516,0.553,0.771,0.434,-0.641,1.648,0.488,73.333,7492.000
202664.625,202533.016,202935.078,202858.000,202871.688,202913.703,203159.125,203126.766,0.553,0.772,0.432,-0.610,1.831,0.427,73.333,7493.000
199252.219,199121.234,199523.484,199446.328,199460.359,199502.031,199747.359,199715.172,0.555,0.771,0.432,-0.702,1.770,0.519,73.333,7494.000
199075.469,198944.656,199347.000,199269.922,199283.688,199325.359,199570.688,199538.766,0.554,0.771,0.434,-0.671,1.801,0.580,73.333,7495.000
202431.891,202300.281,202702.438,202625.281,202639.406,202681.422,202926.406,202894.297,0.552,0.770,0.432,-0.671,1.648,0.580,73.333,7496.000
203119.156,202987.375,203389.344,203312.016,203326.672,203368.344,203613.578,203581.125,0.554,0.771,0.433,-0.610,1.709,0.580,73.333,7497.000
199785.797,199654.734,200057.328,199979.719,199994.125,200035.969,200280.844,200248.750,0.554,0.771,0.435,-0.549,1.678,0.488,73.333,7498.000
198787.391,198657.125,199059.109,198982.125,198996.250,199038.188,199282.797,199250.875,0.553,0.773,0.437,-0.641,1.587,0.549,73.333,7499.000
201905.469,201773.953,202175.922,202098.844,202112.891,202155.094,202400.062,202367.875,0.553,0.773,0.433,-0.580,1.556,0.580,73.333,7500.000
203438.344,203306.203,203708.266,203630.750,203645.141,203687.250,203932.859,203900.312,0.554,0.773,0.435,-0.702,1.648,0.488,73.333,7501.000
200401.812,200270.750,200672.984,200595.562,200610.047,200651.703,200897.125,200864.766,0.553,0.771,0.436,-0.580,1.678,0.610,73.333,7502.000
198638.078,198507.469,198910.234,198833.078,198847.125,198888.609,199133.750,199101.844,0.553,0.771,0.434,-0.549,1.709,0.610,73.333,7503.000
201327.984,201196.562,201598.969,201521.906,201535.672,201577.781,201822.766,201791.016,0.553,0.771,0.434,-0.580,1.801,0.549,73.333,7504.000
203593.203,203461.141,203863.391,203786.406,203799.734,203842.281,204087.531,204055.250,0.553,0.772,0.432,-0.549,1.648,0.580,73.333,7505.000
201064.594,200933.438,201335.219,201258.156,201271.922,201314.031,201559.281,201527.000,0.552,0.772,0.432,-0.549,1.678,0.580,73.333,7506.000
198638.000,198507.469,198909.703,198832.359,198846.312,198888.156,199133.047,199101.391,0.553,0.771,0.434,-0.671,1.678,0.641,73.333,7507.000
200743.172,200612.109,201013.984,200936.734,200950.781,200992.797,201237.953,201205.859,0.552,0.770,0.434,-0.610,1.678,0.641,73.333,7508.000
203581.844,203449.703,203851.312,203774.688,203788.547,203830.391,204075.812,204043.547,0.555,0.770,0.434,-0.610,1.678,0.641,73.333,7509.000
201735.234,201603.531,202005.859,201928.703,201942.562,201984.234,202229.469,202197.734,0.555,0.770,0.436,-0.549,1.709,0.641,73.333,7510.000
198789.891,198659.547,199062.047,198984.266,198998.312,199039.969,199284.859,199253.109,0.552,0.770,0.433,-0.580,1.740,0.580,73.333,7511.000
200185.906,200055.094,200457.516,200380.188,200394.219,200435.797,200680.766,200649.031,0.552,0.770,0.433,-0.549,1.740,0.549,73.333,7512.000
203405.266,203273.750,203675.453,203598.734,203612.594,203654.438,203900.125,203867.859,0.554,0.770,0.434,-0.519,1.770,0.488,73.333,7513.000
202369.031,202237.609,202639.500,202562.062,202576.109,202618.656,202864.266,202831.812,0.555,0.772,0.433,-0.519,1.770,0.488,73.333,7514.000
199087.266,198956.375,199359.156,199281.453,199295.141,199337.344,199582.672,199550.750,0.554,0.771,0.434,-0.610,1.801,0.549,73.333,7515.000
199692.469,199561.125,199963.906,199886.391,199899.969,199942.000,200187.516,200155.406,0.553,0.772,0.433,-0.610,1.709,0.671,73.333,7516.000
203081.969,202949.922,203351.984,203275.359,203289.031,203331.062,203576.656,203544.109,0.554,0.772,0.433,-0.580,1.678,0.641,73.333,7517.000
202926.938,202795.516,203197.656,203121.047,203134.359,203176.469,203421.812,203389.797,0.553,0.772,0.435,-0.702,1.740,0.519,73.333,7518.000
199514.906,199384.188,199786.516,199709.188,199722.406,199764.969,200009.953,199978.469,0.553,0.772,0.431,-0.610,1.770,0.458,73.333,7519.000
199290.219,199159.594,199562.109,199484.500,199497.828,199540.562,199785.359,199753.797,0.556,0.773,0.430,-0.610,1.740,0.488,73.333,7520.000
202638.250,202506.719,202908.969,202831.719,202845.125,202887.516,203132.938,203100.750,0.554,0.772,0.432,-0.610,1.770,0.488,73.333,7521.000
203375.312,203243.344,203645.688,203568.703,203581.844,203624.406,203870.188,203837.906,0.553,0.770,0.434,-0.549,1.770,0.580,73.333,7522.000
200050.359,199919.562,200322.062,200244.734,200258.141,200300.781,200545.578,200513.750,0.554,0.771,0.433,-0.519,1.709,0.488,73.333,7523.000
199009.750,198879.219,199281.547,199204.125,199217.703,199260.000,199505.062,199473.328,0.556,0.770,0.437,-0.641,1.740,0.549,73.333,7524.000
202108.688,201977.172,202379.234,202301.984,202315.844,202358.312,202603.469,202571.094,0.554,0.773,0.436,-0.610,1.801,0.580,73.333,7525.000
203683.953,203551.984,203954.312,203876.969,203890.562,203933.219,204178.375,204146.188,0.555,0.772,0.435,-0.641,1.801,0.549,73.333,7526.000
200671.469,200540.125,200942.547,200865.297,200879.078,200921.188,201166.516,201134.594,0.554,0.771,0.435,-0.549,1.740,0.549,73.333,7527.000
198870.000,198739.469,199141.719,199064.281,199078.500,199120.250,199365.328,199333.766,0.553,0.771,0.435,-0.519,1.740,0.519,73.333,7528.000
201534.422,201403.438,201805.141,201727.984,201741.844,201784.047,202029.203,201997.109,0.554,0.771,0.433,-0.610,1.770,0.458,73.333,7529.000
203833.703,203701.656,204103.359,204026.828,204040.062,204082.703,204328.031,204295.484,0.554,0.772,0.433,-0.610,1.709,0.488,73.333,7530.000
201335.938,201204.781,201606.938,201529.859,201543.453,201585.297,201830.719,201798.719,0.555,0.774,0.433,-0.549,1.678,0.580,73.333,7531.000
198877.609,198746.891,199149.672,199072.422,199086.016,199127.953,199372.828,199341.453,0.554,0.772,0.435,-0.580,1.678,0.549,73.333,7532.000
200948.891,200817.734,201220.062,201143.000,201156.406,201198.703,201443.672,201411.578,0.555,0.773,0.434,-0.580,1.587,0.610,73.333,7533.000
203812.250,203680.188,204082.344,204005.719,204018.859,204061.422,204306.938,204274.562,0.558,0.779,0.436,-0.610,1.709,0.610,73.333,7534.000
202004.703,201873.188,202275.156,202198.625,202211.500,202254.328,202499.578,202467.391,0.552,0.769,0.438,-0.671,1.740,0.610,73.333,7535.000
199035.234,198904.875,199307.031,199230.234,199243.016,199285.844,199530.906,199498.625,0.549,0.765,0.437,-0.519,1.770,0.519,73.333,7536.000
200389.391,200258.500,200660.734,200583.578,200596.906,200639.547,200884.797,200852.062,0.553,0.773,0.434,-0.427,1.801,0.366,73.333,7537.000
203626.547,203494.672,203897.000,203819.844,203833.438,203876.078,204121.594,204088.688,0.555,0.778,0.435,-0.549,1.770,0.427,73.333,7538.000
202635.031,202503.500,202905.750,202828.406,202842.188,202884.375,203130.156,203097.703,0.556,0.775,0.435,-0.549,1.678,0.671,73.333,7539.000
199339.578,199208.953,199611.281,199533.938,199547.719,199590.000,199835.062,199803.234,0.553,0.770,0.436,-0.702,1.617,0.702,73.333,7540.000
199902.656,199771.672,200174.547,200097.125,200110.625,200152.906,200398.062,200365.875,0.553,0.771,0.432,-0.732,1.617,0.549,73.333,7541.000
203297.000,203164.938,203567.625,203490.469,203503.797,203546.172,203791.688,203759.234,0.553,0.772,0.433,-0.580,1.709,0.458,73.333,7542.000
203188.359,203056.578,203458.812,203381.938,203395.344,203437.984,203683.047,203650.781,0.553,0.773,0.436,-0.519,1.831,0.519,73.333,7543.000
199775.344,199644.812,200047.312,199969.984,199983.578,200025.859,200271.016,200238.828,0.554,0.772,0.432,-0.549,1.862,0.610,73.333,7544.000
199510.156,199379.094,199782.141,199704.531,199718.125,199760.328,200005.391,199973.109,0.554,0.770,0.436,-0.671,1.831,0.580,73.333,7545.000
202848.703,202717.094,203119.156,203042.188,203055.953,203097.891,203343.125,203310.672,0.555,0.769,0.437,-0.671,1.709,0.458,73.333,7546.000
203630.031,203498.156,203900.047,203823.156,203836.750,203879.219,204124.453,204092.453,0.552,0.770,0.432,-0.580,1.801,0.427,73.333,7547.000
200316.969,200185.906,200588.312,200510.984,200524.391,200567.219,200812.188,200780.188,0.552,0.770,0.433,-0.549,1.923,0.427,73.333,7548.000
199236.219,199105.234,199507.750,199430.594,199444.094,199486.375,199731.531,199699.344,0.552,0.770,0.435,-0.610,1.831,0.488,73.333,7549.000
202314.672,202182.531,202584.781,202507.984,202521.484,202563.672,202809.094,202777.000,0.552,0.771,0.433,-0.641,1.862,0.458,73.333,7550.000
203930.000,203797.672,204200.266,204123.375,204136.344,204179.000,204424.500,204392.406,0.552,0.771,0.434,-0.671,1.740,0.580,73.333,7551.000
200938.078,200806.828,201209.422,201132.359,201145.688,201188.328,201432.672,201401.203,0.552,0.774,0.434,-0.580,1.617,0.549,73.333,7552.000
199099.328,198968.625,199371.312,199294.062,199307.391,199350.031,199594.656,199563.172,0.555,0.771,0.433,-0.580,1.648,0.580,73.333,7553.000
201732.375,201601.031,202003.359,201926.391,201939.891,201982.359,202227.500,202195.234,0.556,0.771,0.432,-0.610,1.740,0.671,73.333,7554.000
204066.438,203934.109,204336.438,204259.547,204273.312,204315.422,204561.297,204528.578,0.555,0.770,0.433,-0.580,1.709,0.671,73.333,7555.000
201603.094,201471.391,201874.078,201796.562,201810.422,201852.625,202098.141,202065.766,0.557,0.768,0.434,-0.610,1.648,0.610,73.333,7556.000
199114.719,198984.000,199386.422,199309.266,199322.859,199364.969,199609.672,199578.016,0.554,0.768,0.434,-0.610,1.648,0.641,73.333,7557.000
201147.562,201016.219,201418.641,201341.312,201355.078,201397.094,201642.344,201610.156,0.554,0.769,0.434,-0.488,1.648,0.610,73.333,7558.000
204035.938,203903.891,204306.391,204228.875,204242.469,204284.672,204530.000,204497.641,0.555,0.771,0.435,-0.458,1.770,0.519,73.333,7559.000
202271.578,202140.516,202542.750,202465.688,202479.094,202521.203,202766.625,202734.266,0.552,0.771,0.433,-0.488,1.709,0.458,73.333,7560.000
199279.766,199149.312,199552.188,199474.938,199488.250,199530.188,199775.516,199743.609,0.551,0.772,0.435,-0.488,1.740,0.488,73.333,7561.000
200594.047,200462.609,200865.578,200788.328,200801.562,200843.672,201089.094,201056.906,0.552,0.770,0.436,-0.519,1.801,0.488,73.333,7562.000
203843.359,203711.219,204113.281,204036.484,204049.625,204092.094,204337.328,204305.141,0.552,0.773,0.433,-0.549,1.770,0.549,73.333,7563.000
202900.297,202768.328,203170.922,203093.859,203106.828,203149.203,203394.797,203362.531,0.554,0.772,0.434,-0.488,1.648,0.549,73.333,7564.000
199592.062,199461.344,199863.859,199786.703,199800.109,199841.953,200087.469,200055.625,0.554,0.773,0.434,-0.549,1.678,0.580,73.333,7565.000
200107.750,199976.688,200378.922,200302.125,200315.812,200357.469,200602.797,200571.422,0.554,0.771,0.432,-0.580,1.678,0.641,73.333,7566.000
203506.297,203374.234,203776.578,203699.594,203713.000,203755.391,204000.891,203968.797,0.554,0.773,0.433,-0.580,1.648,0.671,73.333,7567.000
203449.516,203318.000,203719.984,203642.812,203656.234,203698.516,203944.031,203912.109,0.557,0.772,0.436,-0.641,1.709,0.641,73.333,7568.000
200034.719,199903.812,200306.234,200228.812,200242.406,200284.328,200529.578,200497.922,0.557,0.770,0.432,-0.641,1.678,0.732,73.333,7569.000
199722.766,199591.703,199994.297,199916.609,199930.469,199972.219,200217.547,200185.719,0.556,0.772,0.433,-0.580,1.709,0.610,73.333,7570.000
203052.016,202919.875,203322.203,203244.953,203258.641,203300.562,203546.266,203513.812,0.554,0.772,0.435,-0.519,1.801,0.519,73.333,7571.000
203884.750,203752.969,204155.125,204078.234,204091.641,204133.656,204379.359,204347.172,0.554,0.770,0.433,-0.519,1.862,0.427,73.333,7572.000
200583.578,200452.781,200855.375,200778.312,200791.453,200833.391,201078.531,201046.984,0.553,0.769,0.431,-0.519,1.740,0.427,73.333,7573.000
199455.719,199325.172,199727.688,199650.172,199663.578,199705.781,199950.766,199919.203,0.553,0.769,0.434,-0.549,1.740,0.549,73.333,7574.000
202516.109,202384.688,202786.922,202710.125,202723.359,202765.641,203010.984,202978.969,0.553,0.768,0.434,-0.549,1.709,0.488,73.333,7575.000
204176.047,204044.078,204446.312,204369.078,204382.750,204424.953,204670.734,204638.281,0.554,0.768,0.435,-0.610,1.678,0.549,73.333,7576.000
201208.984,201077.547,201480.250,201402.906,201416.500,201458.422,201704.297,201672.016,0.553,0.771,0.435,-0.580,1.617,0.641,73.333,7577.000
199330.547,199199.734,199602.344,199525.266,199538.594,199580.531,199825.859,199793.844,0.553,0.771,0.434,-0.641,1.587,0.641,73.333,7578.000
201934.516,201802.828,202205.422,202128.625,202141.766,202183.875,202429.750,202397.109,0.555,0.771,0.435,-0.549,1.709,0.671,73.333,7579.000
204306.844,204174.609,204576.672,204500.141,204513.281,204555.844,204801.094,204768.984,0.556,0.771,0.435,-0.549,1.678,0.671,73.333,7580.000
201878.547,201746.672,202149.094,202072.391,202085.625,202128.094,202373.062,202341.047,0.556,0.771,0.434,-0.488,1.709,0.610,73.333,7581.000
199355.484,199224.594,199627.109,199549.953,199563.359,199605.375,199850.531,199818.703,0.555,0.773,0.434,-0.397,1.740,0.580,73.333,7582.000
201350.250,201219.000,201621.156,201543.984,201557.406,201599.328,201844.844,201813.016,0.557,0.775,0.436,-0.427,1.770,0.458,73.333,7583.000
204266.703,204134.375,204536.984,204459.734,204472.781,204515.250,204761.031,204728.406,0.555,0.773,0.432,-0.397,1.801,0.488,73.333,7584.000
202544.641,202413.109,202815.172,202738.469,202751.344,202793.906,203039.141,203007.047,0.552,0.773,0.434,-0.397,1.801,0.366,73.333,7585.000
199527.859,199397.062,199799.656,199722.141,199735.562,199777.938,200023.094,199990.984,0.554,0.772,0.433,-0.488,1.770,0.397,73.333,7586.000
200798.516,200667.172,201069.594,200991.984,201005.766,201048.406,201293.203,201261.016,0.553,0.772,0.433,-0.427,1.831,0.397,73.333,7587.000
204064.828,203932.500,204334.656,204257.672,204271.078,204313.812,204558.969,204526.344,0.553,0.771,0.433,-0.519,1.801,0.580,73.333,7588.000
203174.328,203042.000,203444.516,203367.266,203380.953,203423.062,203668.484,203635.938,0.553,0.769,0.431,-0.610,1.801,0.702,73.333,7589.000
199851.062,199719.016,200121.969,200045.266,200058.406,200100.344,200345.672,200313.656,0.553,0.770,0.432,-0.549,1.678,0.641,73.333,7590.000
200318.578,200186.609,200589.125,200512.688,200525.906,200567.938,200812.906,200780.812,0.552,0.771,0.433,-0.641,1.709,0.702,73.333,7591.000
203719.359,203587.391,203989.266,203912.656,203925.969,203968.172,204213.422,204181.047,0.553,0.772,0.434,-0.671,1.678,0.793,73.333,7592.000
203716.047,203584.172,203986.328,203909.609,203922.656,203964.953,204210.547,204178.188,0.552,0.771,0.435,-0.702,1.709,0.702,73.333,7593.000
200297.562,200166.766,200569.000,200491.766,200505.078,200547.188,200792.438,200760.344,0.554,0.771,0.436,-0.641,1.678,0.702,73.333,7594.000
199933.594,199802.875,200204.859,200128.047,200141.281,200183.219,200428.547,200396.719,0.554,0.771,0.437,-0.671,1.678,0.610,73.333,7595.000
203255.234,203123.984,203525.875,203448.984,203462.391,203504.500,203750.281,203717.656,0.555,0.771,0.433,-0.671,1.801,0.488,73.333,7596.000
204142.422,204010.375,204413.062,204335.984,204349.312,204391.328,204637.203,204604.578,0.555,0.772,0.434,-0.580,1.801,0.488,73.333,7597.000
200853.594,200722.156,201125.297,201048.047,201061.188,201103.484,201348.812,201316.719,0.554,0.772,0.433,-0.458,1.862,0.336,73.333,7598.000
199676.719,199545.469,199948.797,199871.281,199884.688,199926.891,200171.859,200140.297,0.552,0.772,0.434,-0.549,1.831,0.336,73.333,7599.000
202713.250,202581.297,202983.719,202906.734,202920.047,202962.516,203207.500,203175.484,0.552,0.772,0.431,-0.549,1.862,0.427,73.333,7600.000
204422.266,204290.312,204692.281,204615.297,204628.531,204671.266,204916.516,204884.500,0.552,0.772,0.431,-0.610,1.770,0.458,73.333,7601.000
201481.047,201349.797,201752.047,201674.703,201688.203,201730.672,201975.922,201943.906,0.555,0.772,0.435,-0.671,1.831,0.610,73.333,7602.000
199556.562,199426.297,199828.266,199750.750,199764.609,199806.641,200051.781,200020.312,0.551,0.771,0.436,-0.671,1.770,0.763,73.333,7603.000
202128.094,201996.656,202398.984,202321.922,202335.781,202377.531,202623.141,202591.219,0.553,0.771,0.436,-0.641,1.770,0.702,73.333,7604.000
204539.578,204407.078,204809.406,204732.594,204745.828,204787.938,205033.719,205001.625,0.555,0.771,0.435,-0.641,1.770,0.641,73.333,7605.000
202149.984,202018.562,202420.625,202343.828,202356.797,202399.344,202644.594,202612.766,0.557,0.771,0.434,-0.610,1.709,0.580,73.333,7606.000
199591.797,199460.812,199863.312,199786.516,199799.484,199841.766,200086.750,200055.188,0.556,0.771,0.435,-0.549,1.801,0.641,73.333,7607.000
201545.062,201413.719,201816.141,201739.344,201752.312,201794.422,202039.938,202008.016,0.555,0.771,0.437,-0.610,1.740,0.549,73.333,7608.000
204487.172,204354.953,204757.094,204680.203,204693.531,204735.547,204981.688,204949.328,0.555,0.771,0.438,-0.549,1.648,0.397,73.333,7609.000
202815.094,202683.219,203085.281,203008.203,203021.797,203063.812,203309.234,203277.234,0.553,0.771,0.437,-0.427,1.770,0.366,73.333,7610.000
199776.234,199645.172,200048.031,199970.609,199983.844,200026.031,200271.016,200239.281,0.552,0.771,0.435,-0.397,1.770,0.549,73.333,7611.000
200998.422,200866.641,201269.594,201192.359,201205.406,201247.609,201492.844,201460.938,0.553,0.771,0.436,-0.397,1.770,0.610,73.333,7612.000
204277.250,204144.578,204547.078,204469.828,204483.328,204525.172,204770.875,204738.688,0.553,0.772,0.435,-0.366,1.831,0.519,73.333,7613.000
203436.828,203304.688,203706.922,203630.125,203643.359,203685.469,203930.891,203898.797,0.553,0.771,0.432,-0.488,1.801,0.580,73.333,7614.000
200104.453,199973.375,200375.797,200298.547,200312.047,200353.891,200598.875,200567.391,0.552,0.772,0.433,-0.580,1.740,0.610,73.333,7615.000
200521.797,200390.375,200793.328,200715.906,200729.047,200771.250,201016.484,200984.578,0.552,0.774,0.434,-0.671,1.740,0.641,73.333,7616.000
203921.594,203789.266,204191.422,204114.438,204127.578,204170.406,204415.656,204383.375,0.557,0.773,0.435,-0.671,1.709,0.732,73.333,7617.000
203973.000,203840.859,204243.094,204166.031,204179.000,204221.547,204467.156,204434.875,0.558,0.773,0.435,-0.793,1.678,0.702,73.333,7618.000
200558.016,200426.672,200829.547,200752.203,200765.531,200807.547,201052.781,201020.781,0.557,0.771,0.433,-0.732,1.709,0.824,73.333,7619.000
200143.609,200012.453,200415.047,200338.062,200351.391,200393.406,200638.484,200606.828,0.556,0.769,0.435,-0.641,1.740,0.702,73.333,7620.000
203452.203,203320.234,203722.656,203645.688,203658.906,203701.109,203946.531,203914.609,0.556,0.771,0.434,-0.519,1.801,0.488,73.333,7621.000
204390.703,204258.125,204660.359,204583.469,204596.797,204638.984,204884.688,204852.672,0.556,0.771,0.434,-0.427,1.801,0.427,73.333,7622.000
201118.859,200987.344,201389.578,201312.688,201326.016,201368.125,201613.109,201581.625,0.554,0.770,0.436,-0.366,1.740,0.458,73.333,7623.000
199893.719,199762.734,200165.422,200088.266,200101.672,200143.781,200388.672,200357.297,0.552,0.771,0.433,-0.427,1.740,0.427,73.333,7624.000
202906.734,202774.672,203177.016,203100.297,203113.344,203155.812,203401.062,203369.062,0.552,0.769,0.434,-0.519,1.617,0.275,73.333,7625.000
204662.234,204530.000,204931.625,204854.828,204868.234,204910.609,205156.125,205124.109,0.552,0.773,0.433,-0.519,1.648,0.366,73.333,7626.000
201751.766,201620.516,202022.500,201945.609,201958.844,202000.953,202246.281,202214.906,0.553,0.773,0.434,-0.580,1.770,0.580,73.333,7627.000
199786.078,199655.266,200057.953,199980.891,199994.125,200036.141,200281.297,200249.641,0.554,0.773,0.436,-0.549,1.740,0.610,73.333,7628.000
202321.562,202189.859,202592.734,202515.844,202529.078,202571.094,202816.516,202784.328,0.555,0.772,0.434,-0.641,1.709,0.641,73.333,7629.000
204768.719,204636.484,205038.812,204962.016,204975.609,205017.359,205263.141,205230.859,0.554,0.771,0.435,-0.671,1.617,0.641,73.333,7630.000
